"","school_code","school_name","cluster","count","cluster_str","school_year","school_name","web_site","school_type","charter_status","school_address","prek_3","prek_4","preschool","kindergarten","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","latitude","longitude","ward","census_tract","elementary","middle","high"
"29",202,"Aiton ES",30,50,"Cluster 30",NA,"Aiton ES","www.dcps.dc.gov","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89700181,-76.93370092,7,7804,TRUE,FALSE,FALSE
"30",202,"Aiton ES",31,146,"Cluster 31",NA,"Aiton ES","www.dcps.dc.gov","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89700181,-76.93370092,7,7804,TRUE,FALSE,FALSE
"31",202,"Aiton ES",32,12,"Cluster 32",NA,"Aiton ES","www.dcps.dc.gov","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89700181,-76.93370092,7,7804,TRUE,FALSE,FALSE
"32",202,"Aiton ES",33,18,"Cluster 33",NA,"Aiton ES","www.dcps.dc.gov","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89700181,-76.93370092,7,7804,TRUE,FALSE,FALSE
"33",202,"Aiton ES",34,-1,"Cluster 34",NA,"Aiton ES","www.dcps.dc.gov","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89700181,-76.93370092,7,7804,TRUE,FALSE,FALSE
"34",202,"Aiton ES",35,-1,"Cluster 35",NA,"Aiton ES","www.dcps.dc.gov","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89700181,-76.93370092,7,7804,TRUE,FALSE,FALSE
"35",202,"Aiton ES",36,-1,"Cluster 36",NA,"Aiton ES","www.dcps.dc.gov","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89700181,-76.93370092,7,7804,TRUE,FALSE,FALSE
"36",202,"Aiton ES",37,-1,"Cluster 37",NA,"Aiton ES","www.dcps.dc.gov","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89700181,-76.93370092,7,7804,TRUE,FALSE,FALSE
"37",202,"Aiton ES",39,-1,"Cluster 39",NA,"Aiton ES","www.dcps.dc.gov","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89700181,-76.93370092,7,7804,TRUE,FALSE,FALSE
"38",202,"Aiton ES",NA,-1,"UNENCODABLE",NA,"Aiton ES","www.dcps.dc.gov","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89700181,-76.93370092,7,7804,TRUE,FALSE,FALSE
