"","school_code","school_name","cluster","count","cluster_str","school.year","schoolname","school_type","charter.status","school_address","prek.3","prek.4","preschool","kindergarten","grade.1","grade.2","grade.3","grade.4","grade.5","grade.6","grade.7","grade.8","grade.9","grade.10","grade.11","grade.12","lon","lat"
"28",202,"Aiton ES",29,-1,"Cluster 29",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
"29",202,"Aiton ES",30,50,"Cluster 30",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
"30",202,"Aiton ES",31,146,"Cluster 31",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
"31",202,"Aiton ES",32,12,"Cluster 32",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
"32",202,"Aiton ES",33,18,"Cluster 33",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
"33",202,"Aiton ES",34,-1,"Cluster 34",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
"34",202,"Aiton ES",35,-1,"Cluster 35",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
"35",202,"Aiton ES",36,-1,"Cluster 36",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
"36",202,"Aiton ES",37,-1,"Cluster 37",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
"37",202,"Aiton ES",39,-1,"Cluster 39",NA,"Aiton ES","Regular school",FALSE,"533 48th Pl  NE",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.9340386,38.8961055
